vocabulary_id,concept_id,lang_code,word,article,gender,pronunciation,part_of_speech,concept_type,domain,sub_domain,micro_category,definition,frequency,image_id,example_sentence,example_sentence_pronunciation
6742,56,pa,ਕਦੋਂ,,,kadōṃ,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,ਸਮੇਂ ਬਾਰੇ ਪੁੱਛਣ ਲਈ ਵਰਤਿਆ ਜਾਂਦਾ ਹੈ,Very high,Img_56,ਤੁਸੀਂ ਕਦੋਂ ਖਾਂਦੇ ਹੋ?,tusīṃ kadōṃ khāndē hō?
6743,56,qu,hayk'ap,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,tiempomanta tapunapaq,Very high,Img_56,Hayk'aptam mikunki?,
6744,56,ro,când,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,folosit pentru a întreba despre timp,Very high,Img_56,Când mănânci?,
6745,56,ru,когда,,,kogda,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,используется чтобы спросить о времени,Very high,Img_56,Когда ты ешь?,Kogda ty yesh'?
6746,56,skr,کݙݨ,,,kadāṇ,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,ویلے دے بارے پچھݨ کیتے ورتیندے،,Very high,Img_56,توں کݙݨ کھاندیں؟,tūñ kadāṇ khāndīñ?
6747,56,sr,када,,,kada,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,користи се да се пита о времену,Very high,Img_56,Када једеш?,Kada jedeš?
6748,56,st,neng,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,e sebediswa ho botsa ka nako,Very high,Img_56,O ja neng?,
6749,56,sn,rini,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,inoshandiswa kubvunza nezvenguva,Very high,Img_56,Unodya rini?,
6750,56,sd,ڪڏهن,,,kadhin,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,وقت بابت پڇڻ لاءِ استعمال ٿيندو آهي,Very high,Img_56,تون ڪڏهن کائيندو آهين؟,tūn kadhin khāīndō āhīn?
6751,56,si,කවදාද,,,kavadāda,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,කාලය ගැන ඇසීමට භාවිතා කරයි,Very high,Img_56,ඔයා කන්නේ කවදාද?,oyā kannē kavadāda?
6752,56,sk,kedy,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,používa sa na pýtanie sa na čas,Very high,Img_56,Kedy ješ?,
6753,56,sl,kdaj,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,uporablja se za vprašanje o času,Very high,Img_56,Kdaj ješ?,
6754,56,so,goorma,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,loo isticmaalo in lagu weydiiyo waqtiga,Very high,Img_56,Goorma ayaad wax cuntaa?,
6755,56,es-MX,cuándo,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,usado para preguntar sobre el tiempo,Very high,Img_56,¿Cuándo comes?,
6756,56,es-ES,cuándo,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,usado para preguntar sobre el tiempo,Very high,Img_56,¿Cuándo comes?,
6757,56,su,iraha,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,dipaké pikeun nanya ngeunaan waktu,Very high,Img_56,Iraha anjeun dahar?,
6758,56,sw,lini,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,hutumika kuuliza kuhusu wakati,Very high,Img_56,Unakula lini?,
6759,56,sv,när,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,används för att fråga om tid,Very high,Img_56,När äter du?,
6760,56,tg,кай,,,kay,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,барои пурсидан дар бораи вақт истифода мешавад,Very high,Img_56,Шумо кай хӯрок мехӯред?,Shumo kay khūrok mekhūred?
6761,56,ta,எப்போது,,,eppōtu,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,நேரத்தைப் பற்றிக் கேட்கப் பயன்படுகிறது,Very high,Img_56,நீங்கள் எப்போது சாப்பிடுகிறீர்கள்?,nīṅkaḷ eppōtu cāppiṭukiṟīrkaḷ?
6762,56,tt,кайчан,,,qaçan,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,вакыт турында сорау өчен кулланыла,Very high,Img_56,Син кайчан ашыйсың?,Sin qaçan aşıysıñ?
6763,56,te,ఎప్పుడు,,,eppuḍu,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,సమయం గురించి అడగడానికి ఉపయోగించబడుతుంది,Very high,Img_56,మీరు ఎప్పుడు తింటారు?,mīru eppuḍu tiṇṭāru?
6764,56,th,เมื่อไร,,,muea-rai,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,ใช้เพื่อถามเกี่ยวกับเวลา,Very high,Img_56,คุณกินข้าวเมื่อไร,khun kin khao muea-rai.
6765,56,ti,መዓስ,,,me'asi,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,ብዛዕባ ግዜ ንምሕታት ዝጥቀመሉ,Very high,Img_56,መዓስ ትበልዕ?,me'asi tibili'i?
6766,56,tr,ne zaman,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,zaman hakkında soru sormak için kullanılır,Very high,Img_56,Ne zaman yersin?,
6767,56,tk,haçan,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,wagt barada soramak üçin ulanylýar,Very high,Img_56,Sen haçan iýýärsiň?,
6768,56,uk,коли,,,koly,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,використовується щоб запитати про час,Very high,Img_56,Коли ти їси?,Koly ty yisy?
6769,56,ur,کب,,,kab,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,وقت کے بارے میں پوچھنے کے لیے استعمال ہوتا ہے،,Very high,Img_56,آپ کب کھاتے ہیں؟,āp kab khātē haiṃ?
6770,56,ug,قاچان,,,qachan,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,ۋاقىتنى سوراشقا ئىشلىتىلىدۇ,Very high,Img_56,سىز قاچان تاماق يەيسىز؟,siz qachan tamaq yeysiz?
6771,56,uz,qachon,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,vaqt haqida so'rash uchun ishlatiladi,Very high,Img_56,Sen qachon yeysan?,
6772,56,vi,khi nào,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,được sử dụng để hỏi về thời gian,Very high,Img_56,Khi nào bạn ăn?,
6773,56,cy,pryd,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,fe'i defnyddir i ofyn am amser,Very high,Img_56,Pryd ydych chi'n bwyta?,
6774,56,wo,kañ,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,lay tekki naamndal mbirum waxtu,Very high,Img_56,Kañ ngay lekk?,
6775,56,yo,nígbàwo,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,tí a ń lò láti béèrè nípa àkókò,Very high,Img_56,Nígbàwo ni o máa ń jẹun?,
6776,56,zu,nini,,,,adverb,function,Grammar Functions,Adverbs,Interrogative adverbs,isetshenziselwa ukubuza ngesikhathi,Very high,Img_56,Udla nini?,
6777,57,om,kam,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,waan filatamu gaafachuuf fayyada,Very high,Img_57,Kam barbaadda?,
6778,57,af,watter,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,word gebruik om oor 'n keuse te vra,Very high,Img_57,Watter een wil jy hê?,
6779,57,ak,deɛ ɛwɔ he,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,wɔde bisa deɛ wopɛ,Very high,Img_57,Deɛ ɛwɔ he na wopɛ?,
6780,57,sq,cili,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,përdoret për të pyetur për një zgjedhje,Very high,Img_57,Cilin dëshironi?,
6781,57,am,የትኛው,,,yetinyawu,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,ስለ ምርጫ ለመጠየቅ ይጠቅማል,Very high,Img_57,የትኛውን ነው የምትፈልገው?,yetinyawuni newi yemitifeligewi
6782,57,ar,أيّ,,,ayyu,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,يستخدم للسؤال عن خيار,Very high,Img_57,أيهما تريد؟,ayyuhumā turīd?
6783,57,hy,որ,,,vor,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,որևէ ընտրության մասին հարցնելու համար,Very high,Img_57,Ո՞րն ես ուզում:,Vo՞rn yes uzum:
6784,57,as,কোনটো,,,kuntü,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,পছন্দৰ বিষয়ে সুধিবলৈ ব্যৱহাৰ কৰা হয়,Very high,Img_57,তুমি কোনটো বিচৰা?,tumi kuntü bisôra?
6785,57,az,hansı,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,bir seçim haqqında soruşmaq üçün istifadə olunur,Very high,Img_57,Hansını istəyirsən?,
6786,57,eu,zein,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,aukera bati buruz galdetzeko erabiltzen da,Very high,Img_57,Zein nahi duzu?,
6787,57,be,які,,,yaki,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,выкарыстоўваецца для пытання пра выбар,Very high,Img_57,Які з іх ты хочаш?,Yaki z ikh ty khochash?
6788,57,bn,কোনটি,,,konṭi,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,একটি পছন্দ সম্পর্কে জিজ্ঞাসা করতে ব্যবহৃত হয়,Very high,Img_57,তুমি কোনটি চাও?,tumi konṭi chao?
6789,57,bho,कवन,,,kavana,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,चुनाव के बारे में पूछे खातिर इस्तेमाल होला,Very high,Img_57,रउवा कवन चाहीं?,rauā kavana cāhī̃?
6790,57,bs,koji,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,koristi se za postavljanje pitanja o izboru,Very high,Img_57,Koji od njih želiš?,
6791,57,bg,кой,,,koy,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,използва се за задаване на въпрос за избор,Very high,Img_57,Кой от тях искаш?,Koy ot tyah iskash?
6792,57,my,ဘယ်,,,bယ်,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,ရွေးချယ်မှုအကြောင်း မေးမြန်းရန် အသုံးပြုသည်,Very high,Img_57,ဘယ်တစ်ခုကို လိုချင်သလဲ။,bယ် tit hku ko lo chin tha. le:.
6793,57,yue,邊個,,,bin1 go3,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,用嚟問關於選擇,Very high,Img_57,你想要邊個？,nei5 soeng2 jiu3 bin1 go3?
6794,57,ca,quin,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,s'utilitza per preguntar sobre una elecció,Very high,Img_57,Quin vols?,
6795,57,ceb,unsa,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,gigamit sa pagpangutana mahitungod sa usa ka pagpili,Very high,Img_57,Unsa nga usa ang imong gusto?,
6796,57,ny,iti,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,amagwiritsidwa ntchito pofunsa za chisankho,Very high,Img_57,Mukufuna iti?,
6797,57,zh-CN,哪一个,,,nǎ yí ge,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,用于询问选择,Very high,Img_57,你想要哪一个？,nǐ xiǎngyào nǎ yí ge?
6798,57,zh-TW,哪一個,,,nǎ yí ge,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,用於詢問選擇,Very high,Img_57,你想要哪一個？,nǐ xiǎngyào nǎ yí ge?
6799,57,hr,koji,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,koristi se za postavljanje pitanja o izboru,Very high,Img_57,Koji želiš?,
6800,57,cs,který,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,používá se k dotazu na výběr,Very high,Img_57,Který chceš?,
6801,57,da,hvilken,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,bruges til at spørge om et valg,Very high,Img_57,Hvilken en vil du have?,
6802,57,nl,welke,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,gebruikt om naar een keuze te vragen,Very high,Img_57,Welke wil je?,
6803,57,en-GB,which,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,used to ask about a choice,Very high,Img_57,Which one do you want?,
6804,57,en-US,which,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,used to ask about a choice,Very high,Img_57,Which one do you want?,
6805,57,et,milline,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,kasutatakse valiku kohta küsimiseks,Very high,Img_57,Millist sa tahad?,
6806,57,fil,alin,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,ginagamit upang magtanong tungkol sa isang pagpipilian,Very high,Img_57,Alin ang gusto mo?,
6807,57,fi,kumpi,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,käytetään kysymään valinnasta,Very high,Img_57,Kumman sinä haluat?,
6808,57,fr,quel,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,utilisé pour interroger sur un choix,Very high,Img_57,Lequel veux-tu ?,
6809,57,fr-CA,quel,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,utilisé pour interroger sur un choix,Very high,Img_57,Lequel veux-tu?,
6810,57,ff,holko,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,huutore ngam naamndaade cuɓol,Very high,Img_57,Holko njiɗɗaa?,
6811,57,gl,cal,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,usado para preguntar por unha escolla,Very high,Img_57,Cal queres?,
6812,57,ka,რომელი,,,romeli,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,გამოიყენება არჩევანის შესახებ საკითხავად,Very high,Img_57,რომელი გინდა?,romeli ginda?
6813,57,de,welcher,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,wird verwendet um nach einer Wahl zu fragen,Very high,Img_57,Welchen möchtest du?,
6814,57,el,ποιος,,,poios,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,χρησιμοποιείται για να ρωτήσετε για μια επιλογή,Very high,Img_57,Ποιο θέλεις;,Poio théleis?
6815,57,gn,mávapa,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,ojepuru oñeporandu hag̃ua peteĩ jeporavóre,Very high,Img_57,Mávapa reipota?,
6816,57,gu,કયું,,,kyuṃ,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,પસંદગી વિશે પૂછવા માટે વપરાય છે,Very high,Img_57,તમે કયું ઈચ્છો છો?,tamē kyuṃ icchō chō?
6817,57,ht,ki lès,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,itilize pou poze kesyon sou yon chwa,Very high,Img_57,Ki lès ou vle?,
6818,57,ha,wanne,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,ana amfani dashi wajen yin tambaya game da zaɓi,Very high,Img_57,Wanne kake so?,
6819,57,he,איזה,,,eize,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,משמש כדי לשאול על בחירה,Very high,Img_57,איזה מהם אתה רוצה?,eize mehem ata rotse?
6820,57,hi,कौन सा,,,kaun sā,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,किसी विकल्प के बारे में पूछने के लिए उपयोग किया जाता है,Very high,Img_57,तुम्हें कौन सा चाहिए?,tumhēṃ kaun sā cāhiē?
6821,57,hmn,qhov twg,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,siv los nug txog kev xaiv,Very high,Img_57,Koj xav tau qhov twg?,
6822,57,hu,melyik,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,egy választásról való kérdezésre szolgál,Very high,Img_57,Melyiket szeretnéd?,
6823,57,is,hvaða,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,notað til að spyrja um val,Very high,Img_57,Hvern viltu?,
6824,57,ig,kedu,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,eji ajụ banyere nhọrọ,Very high,Img_57,Kedu nke ị chọrọ?,
6825,57,id,yang mana,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,digunakan untuk menanyakan tentang suatu pilihan,Very high,Img_57,Yang mana yang kamu inginkan?,
6826,57,ga,cén,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,a úsáidtear chun ceist a chur faoi rogha,Very high,Img_57,Cén ceann a theastaíonn uait?,
6827,57,xh,yiyiphi,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,isetyenziselwa ukubuza malunga nokukhetha,Very high,Img_57,Ufuna yiyiphi?,
6828,57,it,quale,,,,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,usato per chiedere di una scelta,Very high,Img_57,Quale vuoi?,
6829,57,ja,どの,,,dono,determiner,function,Grammar Functions,Pronouns,Interrogative determiners,選択について尋ねるために使われる,Very high,Img_57,どちらが欲しいですか？,dochira ga hoshii desu ka?
