sentence_id,concept_id,concept_chapter,lang_code,level,category,sort_order,sentence,sentence_pronunciation,notes
1486,13,farewell_basic,ff,A0,ca1,8,Maa en pottu jooni-jooni,,Salminandu ceergal ngam fottude kadi ko ɓooyataa.
1487,13,farewell_basic,gl,A0,ca1,8,Ata pronto,,Expresión básica de despedida para volver a atoparse pronto.
1488,13,farewell_basic,ka,A0,ca1,8,მალე შეგხვდები,male shegkhvdebi,ძირითადი დამშვიდობების გამოთქმა მალე ხელახლა შეხვედრისთვის.
1489,13,farewell_basic,de,A0,ca1,8,Bis bald,,Grundlegender Abschiedsausdruck für ein baldiges Wiedersehen.
1490,13,farewell_basic,el,A0,ca1,8,Τα λέμε σύντομα,ta leme sindoma,Βασική έκφραση αποχαιρετισμού για να ξανασυναντηθούμε σύντομα.
1491,13,farewell_basic,gn,A0,ca1,8,Jajotopavéta ko'ẽrõ,,Ñe'ẽ he'íva jajeheja hag̃ua jajotopa jey hag̃ua pya'e.
1492,13,farewell_basic,gu,A0,ca1,8,જલ્દી મળીશું,jaldī maḷīśuṁ,જલ્દીથી ફરી મળવા માટે વિદાય લેતી વખતની મૂળભૂત અભિવ્યક્તિ.
1493,13,farewell_basic,ht,A0,ca1,8,N a wè talè,,Ekspresyon debaz lè w ap kite pou w rankontre ankò byento.
1494,13,farewell_basic,ha,A0,ca1,8,Sai an jima kadan,,Bayanin rabuwa na asali don sake haduwa nan ba da jimawa ba.
1495,13,farewell_basic,he,A0,ca1,8,נתראה בקרוב,nitra'eh bekarov,ביטוי פרידה בסיסי לפגישה חוזרת בקרוב.
1496,13,farewell_basic,hi,A0,ca1,8,जल्द ही मिलेंगे,jald hī milēṅgē,जल्द ही फिर से मिलने के लिए मूल विदाई अभिव्यक्ति।
1497,13,farewell_basic,hmn,A0,ca1,8,Mam sib ntsib sai sai no,,Kev hais sib ntsib dua thaum sib cais kom ntsib dua sai sai no.
1498,13,farewell_basic,hu,A0,ca1,8,Hamarosan találkozunk,,Alapvető elköszönési kifejezés hamarabbi újbóli találkozásra.
1499,13,farewell_basic,is,A0,ca1,8,Sjáumst fljótlega,,Grunnkveðja við brottför til að hittast fljótlega aftur.
1500,13,farewell_basic,ig,A0,ca1,8,Ka emesia n'oge adịghị anya,,Okwu nkewa mbido maka ịhụkwa ọzọ n'oge na-adịghị anya.
1501,13,farewell_basic,id,A0,ca1,8,Sampai jumpa segera,,Ungkapan perpisahan dasar untuk segera bertemu lagi.
1502,13,farewell_basic,ga,A0,ca1,8,Feicfidh mé go luath thú,,Sloinneadh scartha bunúsach le haghaidh cruinniú go luath arís.
1503,13,farewell_basic,xh,A0,ca1,8,Sobonana kungekudala,,Intetho yokuvalelisa esisiseko yokudibana kwakhona kungekudala.
1504,13,farewell_basic,it,A0,ca1,8,A presto,,Espressione di commiato di base per rivedersi presto.
1505,13,farewell_basic,ja,A0,ca1,8,またすぐに,mata sugu ni,すぐに再会するための基本的な別れの表現。
1506,13,farewell_basic,jv,A0,ca1,8,Ketemu maneh sedhela engkas,,Ukara pamitan dhasar kanggo ketemu maneh enggal.
1507,13,farewell_basic,kn,A0,ca1,8,ಶೀಘ್ರದಲ್ಲೇ ಭೇಟಿಯಾಗೋಣ,śīghradallē bhēṭiyāgōṇa,ಶೀಘ್ರದಲ್ಲೇ ಮತ್ತೆ ಭೇಟಿಯಾಗಲು ಮೂಲ ವಿದಾಯ ಅಭಿವ್ಯಕ್ತಿ.
1508,13,farewell_basic,ks,A0,ca1,8,جَلد مِلاو,jald milaw,جَلد دُبارٕ مِلنَس خٲطرٕ بُنیٲدی رُخصَت وَنُن.
1509,13,farewell_basic,kk,A0,ca1,8,Жақында көріскенше,jaqında köriskenşe,Жақында қайта кездесуге арналған негізгі қоштасу сөзі.
1510,13,farewell_basic,km,A0,ca1,8,ជួបគ្នាឆាប់ៗនេះ,chuob knea chap chap nih,ការបញ្ចេញមតិលាគ្នាជាមូលដ្ឋានសម្រាប់ការជួបគ្នាម្តងទៀតក្នុងពេលឆាប់ៗនេះ។
1511,13,farewell_basic,rw,A0,ca1,8,Tuzongera vuba,,Imvugo y'ibanze yo gusezera mbere yo kongera guhura vuba.
1512,13,farewell_basic,ko,A0,ca1,8,곧 봬요,got bwaeyo,곧 다시 만남을 기약하는 기본적인 작별 표현.
1513,13,farewell_basic,ku,A0,ca1,8,Em ê di demek nêzîk de hev bibînin,,Gotina xatirxwestinê ya bingehîn ji bo dîtina dîsa di demeke nêzîk de.
1514,13,farewell_basic,ky,A0,ca1,8,Жакында көрүшкөнчө,jakında körüshkönchö,Жакында кайра көрүшүү үчүн негизги коштошуу сөзү.
1515,13,farewell_basic,lo,A0,ca1,8,ແລ້ວພົບກັນໃໝ່ໄວໆນີ້,laew phop kan mai wai wai ni,ການກ່າວລາພື້ນຖານເພື່ອພົບກັນໃໝ່ໃນໄວໆນີ້.
1516,13,farewell_basic,lv,A0,ca1,8,Uz drīzu redzēšanos,,Pamata atvadīšanās izteiciens lai drīz tiktos vēlreiz.
1517,13,farewell_basic,ln,A0,ca1,8,Tokomonana kala te,,Maloba ya kokabwana mpo na kokutana lisusu noki.
1518,13,farewell_basic,lt,A0,ca1,8,Iki greito,,Pagrindinis atsisveikinimo posakis susitinkant greitai dar kartą.
1519,13,farewell_basic,lg,A0,ca1,8,Tujja kulaba mangu,,Okusiibula okusooka ng'osuubira okumulabako mangu nate.
1520,13,farewell_basic,lb,A0,ca1,8,Bis gläich,,Grondleeënd Abschid Ausdrock fir sech geschwënn erëm ze gesinn.
1521,13,farewell_basic,mk,A0,ca1,8,Се гледаме наскоро,se gledame naskoro,Основен израз за разделба за скорешна повторна средба.
1522,13,farewell_basic,mad,A0,ca1,8,Tangghi pole terkas,,Oca'an papesa'an dhasar ka'angghuy tatemmo pole dâlâm bâkto semma'.
1523,13,farewell_basic,mg,A0,ca1,8,Mandra-pihaona tsy ho ela,,Fiteny fanaovam-beloma fototra hihaonana indray tsy ho ela.
1524,13,farewell_basic,ms,A0,ca1,8,Jumpa lagi tidak lama lagi,,Ungkapan perpisahan asas untuk bertemu semula tidak lama lagi.
1525,13,farewell_basic,ml,A0,ca1,8,ഉടനെ കാണാം,uṭane kāṇāṁ,ഉടൻ തന്നെ വീണ്ടും കാണാനുള്ള അടിസ്ഥാന യാത്രാമൊഴി.
1526,13,farewell_basic,mt,A0,ca1,8,Narak dalwaqt,,Espressjoni ta' tislima bażika biex terġgħu tiltaqgħu dalwaqt.
1527,13,farewell_basic,mr,A0,ca1,8,लवकरच भेटूया,lavkarach bhēṭūyā,लवकरच पुन्हा भेटण्यासाठी मूलभूत निरोपाची अभिव्यक्ती.
1528,13,farewell_basic,mi,A0,ca1,8,Ka kite wawe,,Kīwaha poroporoaki taketake kia tūtaki wawe anō.
1529,13,farewell_basic,mn,A0,ca1,8,Удахгүй уулзъя,udahgui uulzya,Удахгүй дахин уулзах зорилготой салах ёс гүйцэтгэх хэллэг.
1530,13,farewell_basic,ne,A0,ca1,8,चाँडै भेटौँला,cām̐ḍai bhēṭauṁlā,चाँडै फेरि भेट्नको लागि आधारभूत बिदाई अभिव्यक्ति।
1531,13,farewell_basic,pcm,A0,ca1,8,We go see just now,,Normal parting word to see again soon.
1532,13,farewell_basic,nb-NO,A0,ca1,8,Vi ses snart,,Grunnleggende avskjedsuttrykk for å møtes igjen snart.
1533,13,farewell_basic,or,A0,ca1,8,ଖୁବ୍ ଶୀଘ୍ର ଦେଖା ହେବ,khub śīghra dēkhā hēba,ଶୀଘ୍ର ପୁଣି ଭେଟିବା ପାଇଁ ମୌଳିକ ବିଦାୟ ଅଭିବ୍ୟକ୍ତି।
1534,13,farewell_basic,ps,A0,ca1,8,ژر به سره وګورو,zhar ba sara wuguro,د ژر بیا لیدلو لپاره د رخصتۍ بنسټیزه وینا.
1535,13,farewell_basic,fa,A0,ca1,8,به زودی می‌بینمت,be zudi mi-binamet,بیان خداحافظی اولیه برای ملاقات مجدد به زودی.
1536,13,farewell_basic,pl,A0,ca1,8,Do zobaczenia wkrótce,,Podstawowe wyrażenie pożegnalne przed rychłym spotkaniem.
1537,13,farewell_basic,pt-BR,A0,ca1,8,Até breve,,Expressão básica de despedida para se encontrarem novamente em breve.
1538,13,farewell_basic,pt-PT,A0,ca1,8,Até breve,,Expressão básica de despedida para se encontrarem novamente em breve.
1539,13,farewell_basic,pa,A0,ca1,8,ਜਲਦੀ ਮਿਲਾਂਗੇ,jaladī milāṅgē,ਜਲਦੀ ਦੁਬਾਰਾ ਮਿਲਣ ਲਈ ਮੂਲ ਵਿਦਾਇਗੀ ਪ੍ਰਗਟਾਵਾ।
1540,13,farewell_basic,qu,A0,ca1,8,Usqhaylla tupakusunchis,,Sapsi kacharpari rimay usqhay watiq tupanapaq.
1541,13,farewell_basic,ro,A0,ca1,8,Ne vedem în curând,,Expresie de bază de despărțire pentru a vă revedea în curând.
1542,13,farewell_basic,ru,A0,ca1,8,До скорого,do skorogo,Основное выражение прощания для скорой встречи.
1543,13,farewell_basic,skr,A0,ca1,8,جلدی ملدے آں,jaldī milday ān,جلدی ول ملݨ کیتے ودائی دا بنیادی اظہار۔
1544,13,farewell_basic,sr,A0,ca1,8,Видимо се ускоро,vidimo se uskoro,Основни израз при растанку за скори поновни сусрет.
1545,13,farewell_basic,st,A0,ca1,8,Re tla bonana haufinyane,,Polelo ea motheo ea karohano bakeng sa ho kopana hape haufinyane.
1546,13,farewell_basic,sn,A0,ca1,8,Tichaonana munguva diki,,Matauriro ekutanga ekuonekana kuti muonanizve munguva diki.
1547,13,farewell_basic,sd,A0,ca1,8,جلد ملنداسين,jaldi milandāsīn,جلد ٻيهر ملڻ لاءِ بنيادي موڪلائڻ جو اظهار.
1548,13,farewell_basic,si,A0,ca1,8,ඉක්මනින් හමුවෙමු,ikmanin hamuvemu,ඉක්මනින් නැවත හමුවීම සඳහා මූලික වෙන්වීමේ ප්‍රකාශනය.
1549,13,farewell_basic,sk,A0,ca1,8,Uvidíme sa čoskoro,,Základný výraz pre rozlúčenie pred skorým stretnutím.
1550,13,farewell_basic,sl,A0,ca1,8,Se vidimo kmalu,,Osnovni izraz ob slovesu za skorajšnje ponovno srečanje.
1551,13,farewell_basic,so,A0,ca1,8,Dhawaan baan is arki doonaa,,Erayada kala tagida aasaasiga ah ee dib u kulanka dhawaan.
1552,13,farewell_basic,es-MX,A0,ca1,8,Nos vemos pronto,,Expresión básica de despedida para volver a verse pronto.
1553,13,farewell_basic,es-ES,A0,ca1,8,Hasta pronto,,Expresión básica de despedida para volver a verse pronto.
1554,13,farewell_basic,su,A0,ca1,8,Pendak deui sakedap deui,,Pangucap pamitan dasar pikeun patepang deui geura-giru.
1555,13,farewell_basic,sw,A0,ca1,8,Tutaonana hivi karibuni,,Maneno ya msingi ya kuagana kwa ajili ya kukutana tena hivi karibuni.
1556,13,farewell_basic,sv,A0,ca1,8,Vi ses snart,,Grundläggande avskedsuttryck för att mötas igen snart.
1557,13,farewell_basic,tg,A0,ca1,8,То дидори зуд,to didori zud,Ифодаи асосии хайрухуш барои вохӯрии зуд.
1558,13,farewell_basic,ta,A0,ca1,8,விரைவில் சந்திப்போம்,viraivil cantippōm,விரைவில் மீண்டும் சந்திப்பதற்கான அடிப்படை பிரிவு வெளிப்பாடு.
1559,13,farewell_basic,tt,A0,ca1,8,Озакламый күрешербез,ozaqlamıy küreşerbez,Тиздән яңадан очрашу өчен төп хушлашу сүзе.
1560,13,farewell_basic,te,A0,ca1,8,త్వరలో కలుద్దాం,tvaralō kaluddāṁ,త్వరలో మళ్ళీ కలవడానికి ప్రాథమిక వీడ్కోలు వ్యక్తీకరణ.
1561,13,farewell_basic,th,A0,ca1,8,แล้วพบกันใหม่เร็วๆ นี้,laew phop kan mai rew rew ni,สำนวนการจากลาพื้นฐานเพื่อพบกันอีกครั้งในเร็วๆ นี้.
1562,13,farewell_basic,ti,A0,ca1,8,ቀልጢፍና የራኽበና,qeltifna yerakhibena,ቀልጢፍካ ዳግማይ ንምርኻብ ዝጥቀሙሉ መሰረታዊ ናይ ስንብት ኣገላለጻ።
1563,13,farewell_basic,tr,A0,ca1,8,Yakında görüşürüz,,Yakında tekrar buluşmak için temel ayrılık ifadesi.
1564,13,farewell_basic,tk,A0,ca1,8,Tizden görüşeris,,Tizden täzeden duşuşmak üçin esasy hoşlaşyk aňlatmasy.
1565,13,farewell_basic,uk,A0,ca1,8,Побачимося незабаром,pobachymosya nezabarom,Основний вираз прощання для швидкої зустрічі.
1566,13,farewell_basic,ur,A0,ca1,8,جلد ملتے ہیں,jald miltē haiñ,جلد دوبارہ ملنے کے لیے بنیادی الوداعی اظہار۔
1567,13,farewell_basic,ug,A0,ca1,8,پات يېقىندا كۆرۈشەيلى,pat yéqinda körüsheyli,پات يېقىندا قايتا كۆرۈشۈش ئۈچۈن ئاساسىي ئايرىلىش ئىپادىسى.
1568,13,farewell_basic,uz,A0,ca1,8,Tez orada ko'rishguncha,,Tez orada qayta ko'rishish uchun asosiy xayrlashuv ifodasi.
1569,13,farewell_basic,vi,A0,ca1,8,Hẹn sớm gặp lại,,Biểu thức chia tay cơ bản để sớm gặp lại.
1570,13,farewell_basic,cy,A0,ca1,8,Wela i chi cyn bo hir,,Mynegiad gwahanu sylfaenol ar gyfer cwrdd eto cyn bo hir.
1571,13,farewell_basic,wo,A0,ca1,8,Ba ci kanam tuuti,,Kàddug tàggoo ngir dajeeti ci lu gaaw.
1572,13,farewell_basic,yo,A0,ca1,8,A o ri ara wa laipe,,Ọ̀rọ̀ ìdágbére ìpilẹ̀ lati tun pade laipe.
1573,13,farewell_basic,zu,A0,ca1,8,Sizobonana maduze,,Isisho esiyisisekelo sokuhlukana ukuze niphinde nibonane maduze.
1574,14,farewell_basic,om,A0,ca1,11,Of eeggadhu,,Ibsa addaan bahiinsa kunuunsaa bu'uuraa.
1575,14,farewell_basic,af,A0,ca1,11,Mooi loop,,Basiese liefdevolle afskeid.
1576,14,farewell_basic,ak,A0,ca1,11,Hwɛ wo ho so yie,,Nkra a yɛde kyerɛ ɔdɔ.
1577,14,farewell_basic,sq,A0,ca1,11,Kujdes,,Lamtumirë bazë e kujdesshme.
1578,14,farewell_basic,am,A0,ca1,11,ራስህን ጠብቅ,rasihin tebik,መሰረታዊ አሳቢ ስንብት።
1579,14,farewell_basic,ar,A0,ca1,11,اعتنِ بنفسك,i'tani binafsik,وداع أساسي يظهر الاهتمام.
1580,14,farewell_basic,hy,A0,ca1,11,Զգույշ եղիր,zguysh yeghir,Հիմնական հոգատար հրաժեշտ:
1581,14,farewell_basic,as,A0,ca1,11,নিজৰ যত্ন ল'ব,nizor zotno l'bo,যতন লোৱা সাধাৰণ বিদায়।
1582,14,farewell_basic,az,A0,ca1,11,Özünüzdən muğayat olun,,Əsas qayğıkeş vidalaşma.
1583,14,farewell_basic,eu,A0,ca1,11,Zaindu,,Oinarrizko agur maitekorra.
1584,14,farewell_basic,be,A0,ca1,11,Беражыце сябе,bierazhycie siabie,Базавае клапатлівае развітанне.
1585,14,farewell_basic,bn,A0,ca1,11,সাবধানে থাকবেন,shabdhane thakben,যত্নশীল সাধারণ বিদায়।
1586,14,farewell_basic,bho,A0,ca1,11,आपन खयाल रखीं,āpan khayāl rakhīñ,परवाह देखावे वाला मूल विदाई।
1587,14,farewell_basic,bs,A0,ca1,11,Čuvaj se,,Osnovni brižni oproštaj.
1588,14,farewell_basic,bg,A0,ca1,11,Пази се,pazi se,Основно грижовно сбогуване.
1589,14,farewell_basic,my,A0,ca1,11,ဂရုစိုက်ပါ,ga-yu-saik-pa,အခြေခံ ဂရုစိုက်သော နှုတ်ဆက်ခြင်း။
1590,14,farewell_basic,yue,A0,ca1,11,保重,bou2 zung6,基本表示關心嘅道別用語。
1591,14,farewell_basic,ca,A0,ca1,11,Cuida't,,Comiat bàsic afectuós.
1592,14,farewell_basic,ceb,A0,ca1,11,Pag-amping,,Batakang mapinanggaong pagpaalam.
1593,14,farewell_basic,ny,A0,ca1,11,Dzisamalireni,,Kutsanzikana kosonyeza chisamaliro.
1594,14,farewell_basic,zh-CN,A0,ca1,11,保重,bǎo zhòng,基本的表示关心的道别语。
1595,14,farewell_basic,zh-TW,A0,ca1,11,保重,bǎo zhòng,基本的表示關心的道別語。
1596,14,farewell_basic,hr,A0,ca1,11,Čuvaj se,,Osnovni brižni oproštaj.
1597,14,farewell_basic,cs,A0,ca1,11,Opatruj se,,Základní láskyplné rozloučení.
1598,14,farewell_basic,da,A0,ca1,11,Pas på dig selv,,Grundlæggende omsorgsfuldt farvel.
1599,14,farewell_basic,nl,A0,ca1,11,Zorg goed voor jezelf,,Basis zorgzaam afscheid.
1600,14,farewell_basic,en-GB,A0,ca1,11,Take care,,Basic caring farewell.
1601,14,farewell_basic,en-US,A0,ca1,11,Take care,,Basic caring farewell.
1602,14,farewell_basic,et,A0,ca1,11,Ole tubli,,Põhiline hoolitsev hüvastijätt.
1603,14,farewell_basic,fil,A0,ca1,11,Mag-ingat ka,,Batayang mapagkalingang pagpaalam.
1604,14,farewell_basic,fi,A0,ca1,11,Pidä huolta,,Perus huolehtiva hyvästely.
1605,14,farewell_basic,fr,A0,ca1,11,Prends soin de toi,,Adieu attentionné de base.
1606,14,farewell_basic,fr-CA,A0,ca1,11,Fais attention à toi,,Adieu attentionné de base.
1607,14,farewell_basic,ff,A0,ca1,11,Hakil e hoore maa,,Salminandu ceergal yurmeende.
1608,14,farewell_basic,gl,A0,ca1,11,Cóidate,,Despedida básica cariñosa.
1609,14,farewell_basic,ka,A0,ca1,11,თავს მიხედე,tavs mikhede,ძირითადი მზრუნველი დამშვიდობება.
1610,14,farewell_basic,de,A0,ca1,11,Pass auf dich auf,,Grundlegender fürsorglicher Abschied.
1611,14,farewell_basic,el,A0,ca1,11,Να προσέχεις,na prosehis,Βασικός αποχαιρετισμός φροντίδας.
1612,14,farewell_basic,gn,A0,ca1,11,Eñangareko ndejehe,,Ñe'ẽ jajeheja hag̃ua mborayhu reheve.
1613,14,farewell_basic,gu,A0,ca1,11,ધ્યાન રાખજો,dhyān rākhajō,કાળજી દર્શાવતી મૂળભૂત વિદાય.
1614,14,farewell_basic,ht,A0,ca1,11,Pran swen tèt ou,,Orevwa debaz ki montre swen.
1615,14,farewell_basic,ha,A0,ca1,11,Kula da kanka,,Bankwana na asali mai nuna kulawa.
1616,14,farewell_basic,he,A0,ca1,11,שמור על עצמך,shmor al atzmekha,פרידה דואגת בסיסית.
1617,14,farewell_basic,hi,A0,ca1,11,अपना खयाल रखना,apnā khayāl rakhnā,परवाह दिखाने वाली मूल विदाई।
1618,14,farewell_basic,hmn,A0,ca1,11,Saib xyuas koj tus kheej,,Kev hais sib ntsib dua uas qhia txog kev hlub.
1619,14,farewell_basic,hu,A0,ca1,11,Vigyázz magadra,,Alapvető gondoskodó búcsúzás.
1620,14,farewell_basic,is,A0,ca1,11,Farðu varlega,,Grunn umhyggjusöm kveðja.
1621,14,farewell_basic,ig,A0,ca1,11,Kpachara anya,,Okwu nkewa na-egosi nlekọta.
1622,14,farewell_basic,id,A0,ca1,11,Hati-hati,,Ucapan perpisahan dasar yang penuh perhatian.
1623,14,farewell_basic,ga,A0,ca1,11,Tabhair aire,,Slán comhbhách bunúsach.
